year,month,tmax(degC),tmin(degC),af(days),rain(mm),sun(hours),station,latitude,longitude
1987,4,14.4,5.5,0.0,50.4,155.6,waddington,53.175,0.522
1987,5,13.8,5.7,0.0,50.8,188.8,waddington,53.175,0.522
1987,6,16.3,9.3,0.0,104.4,133.5,waddington,53.175,0.522
1987,7,19.5,11.9,0.0,61.9,165.9,waddington,53.175,0.522
1987,8,19.1,12.0,0.0,77.1,126.3,waddington,53.175,0.522
1987,9,17.7,9.6,0.0,43.7,158.4,waddington,53.175,0.522
1987,10,12.8,6.1,0.0,96.2,114.7,waddington,53.175,0.522
1987,11,8.4,3.9,3.0,36.8,45.9,waddington,53.175,0.522
1987,12,7.8,3.1,8.0,30.9,28.4,waddington,53.175,0.522
1988,1,7.3,2.1,4.0,98.8,54.9,waddington,53.175,0.522
1988,2,7.5,1.4,8.0,30.5,121.8,waddington,53.175,0.522
1988,3,9.2,2.5,6.0,70.9,97.6,waddington,53.175,0.522
1988,4,11.7,4.3,3.0,24.6,119.7,waddington,53.175,0.522
1988,5,15.8,7.1,0.0,49.6,197.0,waddington,53.175,0.522
1988,6,17.9,10.0,0.0,38.2,168.9,waddington,53.175,0.522
1988,7,18.7,11.4,0.0,132.7,155.7,waddington,53.175,0.522
1988,8,19.9,11.6,0.0,47.7,191.0,waddington,53.175,0.522
1988,9,17.1,9.5,0.0,20.7,139.1,waddington,53.175,0.522
1988,10,13.5,7.1,2.0,33.6,108.4,waddington,53.175,0.522
1988,11,8.2,1.8,9.0,41.1,101.2,waddington,53.175,0.522
1988,12,9.3,4.6,0.0,24.4,56.6,waddington,53.175,0.522
1989,1,8.5,3.0,3.0,21.0,72.1,waddington,53.175,0.522
1989,2,8.9,2.0,4.0,26.2,109.3,waddington,53.175,0.522
1989,3,11.0,3.4,3.0,43.8,112.0,waddington,53.175,0.522
1989,4,9.6,2.7,2.0,82.0,123.5,waddington,53.175,0.522
1989,5,18.1,7.8,0.0,8.4,290.9,waddington,53.175,0.522
1989,6,19.9,9.4,0.0,74.8,240.7,waddington,53.175,0.522
1989,7,22.8,12.8,0.0,31.1,258.1,waddington,53.175,0.522
1989,8,22.1,11.7,0.0,34.1,266.2,waddington,53.175,0.522
1989,9,19.1,10.8,0.0,31.0,140.2,waddington,53.175,0.522
1989,10,15.2,8.2,0.0,60.5,102.6,waddington,53.175,0.522
1989,11,9.2,3.1,4.0,37.0,92.5,waddington,53.175,0.522
1989,12,6.9,2.5,3.0,88.1,26.1,waddington,53.175,0.522
1990,1,9.0,3.2,3.0,48.9,72.3,waddington,53.175,0.522
1990,2,10.3,3.9,2.0,65.9,86.3,waddington,53.175,0.522
1990,3,12.4,4.6,2.0,13.5,166.8,waddington,53.175,0.522
1990,4,13.0,3.3,3.0,18.4,209.7,waddington,53.175,0.522
1990,5,17.7,7.5,0.0,16.0,244.8,waddington,53.175,0.522
1990,6,17.7,9.6,0.0,61.4,116.7,waddington,53.175,0.522
1990,7,22.0,11.4,0.0,24.3,259.3,waddington,53.175,0.522
1990,8,24.0,13.3,0.0,49.9,250.3,waddington,53.175,0.522
1990,9,17.3,9.7,0.0,36.0,139.8,waddington,53.175,0.522
1990,10,15.2,8.7,0.0,55.4,107.0,waddington,53.175,0.522
1990,11,9.0,4.0,1.0,35.0,46.6,waddington,53.175,0.522
1990,12,6.7,1.9,4.0,36.2,48.0,waddington,53.175,0.522
1991,1,5.5,0.1,14.0,37.7,82.3,waddington,53.175,0.522
1991,2,4.4,1.0,16.0,63.0,47.3,waddington,53.175,0.522
1991,3,11.1,4.3,4.0,27.4,86.9,waddington,53.175,0.522
1991,4,11.7,3.7,1.0,37.1,157.2,waddington,53.175,0.522
1991,5,14.3,7.0,0.0,11.2,133.8,waddington,53.175,0.522
1991,6,16.0,8.2,0.0,42.8,144.4,waddington,53.175,0.522
1991,7,22.9,13.1,0.0,14.2,227.8,waddington,53.175,0.522
1991,8,22.8,12.6,0.0,10.5,222.8,waddington,53.175,0.522
1991,9,19.7,9.8,0.0,73.0,195.0,waddington,53.175,0.522
1991,10,13.2,7.2,0.0,28.5,90.0,waddington,53.175,0.522
1991,11,9.4,2.9,4.0,43.2,68.0,waddington,53.175,0.522
1991,12,7.3,1.6,10.0,23.0,56.1,waddington,53.175,0.522
1992,1,5.6,0.6,16.0,61.5,61.2,waddington,53.175,0.522
1992,2,8.7,2.1,7.0,21.3,76.5,waddington,53.175,0.522
1992,3,10.3,3.6,0.0,58.4,91.2,waddington,53.175,0.522
1992,4,12.4,5.0,2.0,25.1,133.9,waddington,53.175,0.522
1992,5,18.6,8.2,0.0,34.4,260.7,waddington,53.175,0.522
1992,6,20.8,11.1,0.0,24.9,192.7,waddington,53.175,0.522
1992,7,20.4,12.5,0.0,108.8,174.9,waddington,53.175,0.522
1992,8,19.9,11.6,0.0,70.7,194.1,waddington,53.175,0.522
1992,9,16.9,9.7,0.0,65.7,126.2,waddington,53.175,0.522
1992,10,10.5,4.7,0.0,70.0,92.5,waddington,53.175,0.522
1992,11,10.2,3.3,3.0,59.7,65.5,waddington,53.175,0.522
1992,12,5.7,0.2,14.0,36.7,43.2,waddington,53.175,0.522
1993,1,8.5,1.9,7.0,45.4,44.4,waddington,53.175,0.522
1993,2,6.9,2.1,4.0,12.1,47.5,waddington,53.175,0.522
1993,3,10.2,2.3,7.0,13.1,119.7,waddington,53.175,0.522
1993,4,12.7,5.8,1.0,69.9,106.2,waddington,53.175,0.522
1993,5,15.4,7.1,0.0,43.2,205.3,waddington,53.175,0.522
1993,6,19.3,9.9,0.0,58.2,194.9,waddington,53.175,0.522
1993,7,19.4,11.0,0.0,53.8,200.3,waddington,53.175,0.522
1993,8,19.1,10.2,0.0,45.8,194.4,waddington,53.175,0.522
1993,9,15.6,9.0,0.0,101.9,85.1,waddington,53.175,0.522
1993,10,11.4,5.1,3.0,76.2,111.0,waddington,53.175,0.522
1993,11,6.8,2.4,10.0,60.7,39.2,waddington,53.175,0.522
1993,12,7.4,2.3,7.0,74.5,55.7,waddington,53.175,0.522
1994,1,7.2,2.1,5.0,70.0,70.4,waddington,53.175,0.522
1994,2,5.4,0.7,15.0,46.2,80.4,waddington,53.175,0.522
1994,3,10.9,3.9,1.0,42.2,119.2,waddington,53.175,0.522
1994,4,12.0,4.6,0.0,35.7,186.4,waddington,53.175,0.522
1994,5,13.7,6.5,0.0,45.1,148.3,waddington,53.175,0.522
1994,6,19.4,10.8,0.0,6.6,216.3,waddington,53.175,0.522
1994,7,24.1,13.1,0.0,54.2,232.5,waddington,53.175,0.522
1994,8,20.5,11.9,0.0,57.6,192.7,waddington,53.175,0.522
1994,9,16.1,9.5,0.0,100.7,118.4,waddington,53.175,0.522
1994,10,12.8,6.2,0.0,49.4,99.9,waddington,53.175,0.522
1994,11,12.0,6.2,2.0,43.9,61.5,waddington,53.175,0.522
1994,12,8.8,2.9,8.0,63.5,66.2,waddington,53.175,0.522
1995,1,7.0,1.0,10.0,81.8,60.9,waddington,53.175,0.522
1995,2,9.2,3.0,1.0,53.4,85.7,waddington,53.175,0.522
1995,3,9.0,1.3,8.0,31.5,184.1,waddington,53.175,0.522
1995,4,12.7,4.9,2.0,11.7,163.8,waddington,53.175,0.522
1995,5,16.4,7.0,0.0,43.6,199.1,waddington,53.175,0.522
1995,6,17.9,9.4,0.0,17.8,184.1,waddington,53.175,0.522
1995,7,24.4,13.6,0.0,12.1,255.0,waddington,53.175,0.522
1995,8,24.1,13.1,0.0,5.9,259.6,waddington,53.175,0.522
1995,9,17.5,10.0,0.0,57.8,132.8,waddington,53.175,0.522
1995,10,16.8,8.9,0.0,16.3,143.0,waddington,53.175,0.522
1995,11,10.0,4.7,3.0,51.9,65.5,waddington,53.175,0.522
1995,12,4.0,0.1,16.0,57.4,48.4,waddington,53.175,0.522
1996,1,4.9,1.5,9.0,34.5,19.6,waddington,53.175,0.522
1996,2,5.1,0.5,18.0,44.1,83.7,waddington,53.175,0.522
1996,3,6.1,1.2,9.0,15.6,59.6,waddington,53.175,0.522
1996,4,12.7,3.8,7.0,23.6,149.0,waddington,53.175,0.522
1996,5,13.3,5.2,0.0,32.0,174.6,waddington,53.175,0.522
1996,6,19.5,9.5,0.0,20.0,237.8,waddington,53.175,0.522
1996,7,22.1,11.4,0.0,15.5,252.5,waddington,53.175,0.522
1996,8,21.5,12.2,0.0,45.9,191.3,waddington,53.175,0.522
1996,9,17.4,9.8,0.0,9.5,130.3,waddington,53.175,0.522
1996,10,15.1,7.6,0.0,46.0,134.3,waddington,53.175,0.522
1996,11,8.5,2.5,12.0,87.6,90.8,waddington,53.175,0.522
1996,12,4.9,0.3,14.0,73.6,49.5,waddington,53.175,0.522
1997,1,4.7,0.8,18.0,12.3,39.7,waddington,53.175,0.522
1997,2,9.7,3.4,1.0,26.7,83.2,waddington,53.175,0.522
1997,3,12.1,4.4,1.0,13.9,138.7,waddington,53.175,0.522
1997,4,13.0,4.7,1.0,23.6,140.9,waddington,53.175,0.522
1997,5,16.2,6.6,1.0,49.3,262.0,waddington,53.175,0.522
1997,6,17.6,10.2,0.0,136.3,150.8,waddington,53.175,0.522
1997,7,21.2,12.1,0.0,62.4,214.7,waddington,53.175,0.522
1997,8,24.0,14.4,0.0,95.8,207.6,waddington,53.175,0.522
1997,9,17.7,10.1,0.0,25.6,151.3,waddington,53.175,0.522
1997,10,13.5,6.3,3.0,47.3,118.7,waddington,53.175,0.522
1997,11,10.6,5.5,0.0,59.6,39.2,waddington,53.175,0.522
1997,12,7.8,3.1,3.0,51.9,45.2,waddington,53.175,0.522
1998,1,7.5,1.9,7.0,74.2,57.5,waddington,53.175,0.522
1998,2,10.8,4.0,4.0,9.3,112.7,waddington,53.175,0.522
1998,3,11.1,4.4,1.0,56.8,77.4,waddington,53.175,0.522
1998,4,11.2,4.8,2.0,81.3,123.2,waddington,53.175,0.522
1998,5,16.9,8.1,0.0,17.2,203.3,waddington,53.175,0.522
1998,6,18.1,10.6,0.0,96.2,146.4,waddington,53.175,0.522
1998,7,19.6,11.6,0.0,15.1,154.8,waddington,53.175,0.522
1998,8,20.7,11.4,0.0,42.2,205.6,waddington,53.175,0.522
1998,9,18.0,10.8,0.0,58.4,97.2,waddington,53.175,0.522
1998,10,13.4,7.3,0.0,81.6,102.0,waddington,53.175,0.522
1998,11,8.2,2.2,6.0,42.4,71.2,waddington,53.175,0.522
1998,12,7.9,1.9,11.0,55.4,45.2,waddington,53.175,0.522
1999,1,8.1,2.2,6.0,78.7,76.9,waddington,53.175,0.522
1999,2,8.0,2.0,7.0,17.0,100.5,waddington,53.175,0.522
1999,3,10.8,4.0,2.0,80.6,118.5,waddington,53.175,0.522
1999,4,13.5,5.6,2.0,74.4,182.0,waddington,53.175,0.522
1999,5,17.3,8.6,0.0,24.8,192.3,waddington,53.175,0.522
1999,6,18.0,9.6,0.0,58.1,190.4,waddington,53.175,0.522
1999,7,22.3,12.9,0.0,37.7,248.5,waddington,53.175,0.522
1999,8,20.3,12.3,0.0,75.0,148.6,waddington,53.175,0.522
1999,9,20.4,11.7,0.0,52.3,167.0,waddington,53.175,0.522
1999,10,14.0,7.5,0.0,94.1,125.2,waddington,53.175,0.522
1999,11,10.1,4.7,0.0,38.5,75.2,waddington,53.175,0.522
1999,12,6.9,1.4,10.0,44.3,71.1,waddington,53.175,0.522
2000,1,7.8,1.7,7.0,13.0,88.7,waddington,53.175,0.522
2000,2,9.0,2.5,4.0,43.6,102.3,waddington,53.175,0.522
2000,3,10.9,3.6,4.0,14.3,131.8,waddington,53.175,0.522
2000,4,11.7,4.2,0.0,124.2,147.3,waddington,53.175,0.522
2000,5,15.9,7.6,0.0,90.0,203.3,waddington,53.175,0.522
2000,6,18.9,10.8,0.0,30.7,168.9,waddington,53.175,0.522
2000,7,18.6,11.3,0.0,39.9,123.9,waddington,53.175,0.522
2000,8,21.7,12.6,0.0,39.2,205.4,waddington,53.175,0.522
2000,9,18.6,11.3,0.0,109.4,112.0,waddington,53.175,0.522
2000,10,13.3,7.3,0.0,83.1,97.5,waddington,53.175,0.522
2000,11,9.5,3.7,2.0,115.1,68.2,waddington,53.175,0.522
2000,12,7.2,2.6,10.0,63.8,56.5,waddington,53.175,0.522
2001,1,5.3,0.1,15.0,41.7,84.5,waddington,53.175,0.522
2001,2,7.7,0.7,13.0,59.8,95.9,waddington,53.175,0.522
2001,3,8.0,1.6,8.0,41.0,86.7,waddington,53.175,0.522
2001,4,11.1,3.7,0.0,79.9,127.8,waddington,53.175,0.522
2001,5,17.1,7.6,0.0,39.5,252.6,waddington,53.175,0.522
2001,6,18.4,9.7,0.0,23.3,182.5,waddington,53.175,0.522
2001,7,21.5,13.4,0.0,63.9,195.0,waddington,53.175,0.522
2001,8,21.7,13.1,0.0,58.1,203.8,waddington,53.175,0.522
2001,9,16.5,9.9,0.0,99.4,103.8,waddington,53.175,0.522
2001,10,16.4,10.3,0.0,79.6,125.4,waddington,53.175,0.522
2001,11,10.2,4.0,3.0,28.0,74.1,waddington,53.175,0.522
2001,12,6.2,0.6,14.0,24.1,76.6,waddington,53.175,0.522
2002,1,7.9,2.0,8.0,30.9,43.1,waddington,53.175,0.522
2002,2,10.1,3.6,0.0,40.5,98.8,waddington,53.175,0.522
2002,3,11.1,3.5,2.0,26.0,121.8,waddington,53.175,0.522
2002,4,13.9,4.8,0.0,26.4,209.0,waddington,53.175,0.522
2002,5,16.1,8.2,0.0,50.0,191.3,waddington,53.175,0.522
2002,6,19.2,10.6,0.0,29.1,187.4,waddington,53.175,0.522
2002,7,20.5,12.1,0.0,177.8,186.6,waddington,53.175,0.522
2002,8,21.5,13.5,0.0,60.3,156.5,waddington,53.175,0.522
2002,9,18.3,10.4,0.0,29.9,146.0,waddington,53.175,0.522
2002,10,12.9,6.5,0.0,78.6,90.4,waddington,53.175,0.522
2002,11,10.3,5.1,0.0,91.2,49.3,waddington,53.175,0.522
2002,12,6.7,3.4,5.0,92.9,42.5,waddington,53.175,0.522
2003,1,6.6,1.9,11.0,51.4,57.8,waddington,53.175,0.522
2003,2,7.1,0.2,13.0,16.3,102.7,waddington,53.175,0.522
2003,3,12.1,3.0,5.0,16.2,192.3,waddington,53.175,0.522
2003,4,14.4,5.3,2.0,20.0,202.8,waddington,53.175,0.522
2003,5,16.7,8.5,0.0,49.8,221.5,waddington,53.175,0.522
2003,6,21.0,11.7,0.0,95.4,229.0,waddington,53.175,0.522
2003,7,21.8,13.4,0.0,87.4,209.4,waddington,53.175,0.522
2003,8,22.9,13.6,0.0,11.4,218.1,waddington,53.175,0.522
2003,9,20.0,9.9,0.0,24.2,189.2,waddington,53.175,0.522
2003,10,13.1,5.7,0.0,39.2,155.7,waddington,53.175,0.522
2003,11,10.6,5.0,0.0,45.4,80.7,waddington,53.175,0.522
2003,12,7.2,1.7,13.0,59.6,66.9,waddington,53.175,0.522
2004,1,7.5,2.1,9.0,72.2,52.0,waddington,53.175,0.522
2004,2,7.9,2.9,10.0,30.3,95.6,waddington,53.175,0.522
2004,3,9.9,3.0,4.0,25.0,109.2,waddington,53.175,0.522
2004,4,13.7,5.9,0.0,83.8,155.4,waddington,53.175,0.522
2004,5,16.8,8.1,0.0,24.4,220.2,waddington,53.175,0.522
2004,6,20.1,11.6,0.0,52.4,206.8,waddington,53.175,0.522
2004,7,20.1,12.1,0.0,80.2,179.1,waddington,53.175,0.522
2004,8,21.8,13.9,0.0,145.9,192.9,waddington,53.175,0.522
2004,9,18.6,11.2,0.0,47.8,182.0,waddington,53.175,0.522
2004,10,13.7,7.4,0.0,110.6,111.1,waddington,53.175,0.522
2004,11,10.0,5.0,4.0,36.8,47.2,waddington,53.175,0.522
2004,12,8.2,2.8,7.0,17.0,67.3,waddington,53.175,0.522
2005,1,8.6,2.5,5.0,22.4,64.7,waddington,53.175,0.522
2005,2,6.6,1.6,10.0,43.5,78.7,waddington,53.175,0.522
2005,3,10.1,3.9,6.0,22.0,78.2,waddington,53.175,0.522
2005,4,13.3,4.7,1.0,66.6,166.5,waddington,53.175,0.522
2005,5,15.7,7.2,0.0,36.8,257.1,waddington,53.175,0.522
2005,6,20.1,11.1,0.0,44.4,204.7,waddington,53.175,0.522
2005,7,20.9,12.6,0.0,67.6,182.6,waddington,53.175,0.522
2005,8,20.9,12.0,0.0,70.0,197.1,waddington,53.175,0.522
2005,9,19.3,11.3,0.0,52.6,169.8,waddington,53.175,0.522
2005,10,15.9,9.9,0.0,71.2,88.2,waddington,53.175,0.522
2005,11,9.3,3.1,8.0,36.6,111.5,waddington,53.175,0.522
2005,12,7.0,1.7,7.0,30.2,68.4,waddington,53.175,0.522
2006,1,6.3,1.9,7.0,16.0,55.9,waddington,53.175,0.522
2006,2,6.3,1.2,8.0,39.6,68.4,waddington,53.175,0.522
2006,3,7.8,1.5,12.0,48.3,110.0,waddington,53.175,0.522
2006,4,12.0,4.7,2.0,31.6,164.1,waddington,53.175,0.522
2006,5,16.4,8.3,0.0,87.0,187.3,waddington,53.175,0.522
2006,6,21.1,11.3,0.0,11.6,209.7,waddington,53.175,0.522
2006,7,25.8,14.2,0.0,50.4,304.5,waddington,53.175,0.522
2006,8,20.1,12.6,0.0,67.8,160.8,waddington,53.175,0.522
2006,9,21.3,12.8,0.0,58.2,178.2,waddington,53.175,0.522
2006,10,16.2,9.7,0.0,55.2,98.1,waddington,53.175,0.522
2006,11,11.3,4.6,0.0,59.8,116.0,waddington,53.175,0.522
2006,12,8.5,3.5,5.0,46.4,44.8,waddington,53.175,0.522
2007,1,9.5,4.1,3.0,59.5,86.3,waddington,53.175,0.522
2007,2,8.8,2.8,7.0,61.1,70.0,waddington,53.175,0.522
2007,3,10.6,3.3,1.0,32.2,153.4,waddington,53.175,0.522
2007,4,15.9,6.7,0.0,6.8,208.8,waddington,53.175,0.522
2007,5,15.5,8.0,0.0,101.0,147.1,waddington,53.175,0.522
2007,6,19.0,11.0,0.0,200.6,170.4,waddington,53.175,0.522
2007,7,19.3,12.0,0.0,124.8,174.6,waddington,53.175,0.522
2007,8,20.6,11.8,0.0,40.3,214.6,waddington,53.175,0.522
2007,9,18.3,10.6,0.0,19.2,152.0,waddington,53.175,0.522
2007,10,14.5,7.9,0.0,36.8,128.5,waddington,53.175,0.522
2007,11,10.2,4.4,1.0,42.2,80.1,waddington,53.175,0.522
2007,12,7.3,2.4,9.0,47.2,48.6,waddington,53.175,0.522
2008,1,9.3,3.7,2.0,96.6,56.3,waddington,53.175,0.522
2008,2,9.1,1.2,10.0,17.2,132.9,waddington,53.175,0.522
2008,3,9.2,2.6,4.0,66.7,127.6,waddington,53.175,0.522
2008,4,11.7,4.1,1.0,50.0,147.4,waddington,53.175,0.522
2008,5,17.9,8.4,0.0,41.2,232.5,waddington,53.175,0.522
2008,6,18.6,10.5,0.0,54.2,197.3,waddington,53.175,0.522
2008,7,21.2,12.5,0.0,105.6,208.6,waddington,53.175,0.522
2008,8,20.7,13.5,0.0,61.8,133.2,waddington,53.175,0.522
2008,9,17.2,10.6,0.0,81.6,122.4,waddington,53.175,0.522
2008,10,13.4,6.9,2.0,43.6,140.4,waddington,53.175,0.522
2008,11,9.3,4.5,4.0,71.9,64.8,waddington,53.175,0.522
2008,12,5.7,1.1,11.0,34.6,75.8,waddington,53.175,0.522
2009,1,5.5,0.7,11.0,44.6,62.5,waddington,53.175,0.522
2009,2,6.4,1.6,13.0,49.0,67.4,waddington,53.175,0.522
2009,3,10.8,3.4,3.0,21.2,150.0,waddington,53.175,0.522
2009,4,14.4,5.5,0.0,19.6,167.6,waddington,53.175,0.522
2009,5,16.7,8.0,0.0,51.6,199.0,waddington,53.175,0.522
2009,6,19.4,10.2,0.0,29.5,188.9,waddington,53.175,0.522
2009,7,21.1,12.5,0.0,96.6,184.5,waddington,53.175,0.522
2009,8,21.6,12.9,0.0,64.0,177.1,waddington,53.175,0.522
2009,9,18.4,11.0,0.0,16.0,141.9,waddington,53.175,0.522
2009,10,14.6,8.1,0.0,46.4,88.4,waddington,53.175,0.522
2009,11,11.1,5.4,0.0,76.0,90.6,waddington,53.175,0.522
2009,12,5.3,0.6,12.0,44.1,92.9,waddington,53.175,0.522
2010,1,3.4,0.7,17.0,50.2,58.6,waddington,53.175,0.522
2010,2,4.7,0.3,15.0,66.6,46.9,waddington,53.175,0.522
2010,3,10.0,2.7,9.0,38.4,121.5,waddington,53.175,0.522
2010,4,13.8,4.8,0.0,30.8,187.0,waddington,53.175,0.522
2010,5,15.3,6.8,0.0,21.0,213.5,waddington,53.175,0.522
2010,6,20.2,10.7,0.0,58.2,224.1,waddington,53.175,0.522
2010,7,22.3,13.8,0.0,50.0,162.0,waddington,53.175,0.522
2010,8,19.7,11.9,0.0,113.8,148.4,waddington,53.175,0.522
2010,9,17.9,10.6,0.0,74.8,122.8,waddington,53.175,0.522
2010,10,13.7,7.2,0.0,45.9,110.4,waddington,53.175,0.522
2010,11,7.6,2.7,8.0,72.2,72.7,waddington,53.175,0.522
2010,12,1.9,3.3,20.0,25.9,52.3,waddington,53.175,0.522
2011,1,6.2,1.2,11.0,29.1,54.8,waddington,53.175,0.522
2011,2,8.9,3.5,3.0,49.2,48.0,waddington,53.175,0.522
2011,3,10.7,3.0,5.0,5.8,118.6,waddington,53.175,0.522
2011,4,17.0,7.0,0.0,13.2,214.0,waddington,53.175,0.522
2011,5,17.2,8.0,0.0,25.6,201.0,waddington,53.175,0.522
2011,6,19.5,9.9,0.0,46.8,200.6,waddington,53.175,0.522
2011,7,20.4,11.3,0.0,54.0,156.7,waddington,53.175,0.522
2011,8,20.5,11.9,0.0,59.2,128.2,waddington,53.175,0.522
2011,9,20.0,11.5,0.0,21.0,146.9,waddington,53.175,0.522
2011,10,16.5,8.8,0.0,36.6,111.2,waddington,53.175,0.522
2011,11,11.6,6.0,1.0,20.6,45.2,waddington,53.175,0.522
2011,12,8.2,2.7,4.0,62.4,52.4,waddington,53.175,0.522
2012,1,8.3,2.6,7.0,45.6,67.6,waddington,53.175,0.522
2012,2,6.9,0.9,12.0,13.0,71.4,waddington,53.175,0.522
2012,3,12.8,3.7,1.0,25.0,173.4,waddington,53.175,0.522
2012,4,11.0,3.8,1.0,155.4,95.7,waddington,53.175,0.522
2012,5,15.8,7.6,1.0,35.8,174.8,waddington,53.175,0.522
2012,6,17.3,10.3,0.0,121.8,102.4,waddington,53.175,0.522
2012,7,19.7,12.2,0.0,69.8,148.3,waddington,53.175,0.522
2012,8,21.4,12.5,0.0,61.2,146.7,waddington,53.175,0.522
2012,9,17.7,9.2,0.0,48.4,156.1,waddington,53.175,0.522
2012,10,12.4,6.1,0.0,71.8,83.3,waddington,53.175,0.522
2012,11,9.2,3.6,4.0,83.8,63.1,waddington,53.175,0.522
2012,12,7.0,1.5,9.0,95.2,64.3,waddington,53.175,0.522
2013,1,5.4,0.5,16.0,35.1,47.1,waddington,53.175,0.522
2013,2,5.4,0.4,15.0,28.1,74.7,waddington,53.175,0.522
2013,3,4.8,0.2,18.0,62.0,69.8,waddington,53.175,0.522
2013,4,12.2,3.5,7.0,7.4,168.0,waddington,53.175,0.522
2013,5,15.3,6.5,0.0,66.2,174.2,waddington,53.175,0.522
2013,6,17.9,9.9,0.0,45.4,160.3,waddington,53.175,0.522
2013,7,23.4,13.6,0.0,43.6,232.9,waddington,53.175,0.522
2013,8,22.3,13.1,0.0,35.7,182.0,waddington,53.175,0.522
2013,9,18.1,10.2,0.0,22.0,147.1,waddington,53.175,0.522
2013,10,15.6,9.6,0.0,105.7,87.6,waddington,53.175,0.522
2013,11,9.0,3.2,1.0,38.8,86.9,waddington,53.175,0.522
2013,12,9.2,2.3,3.0,27.6,67.9,waddington,53.175,0.522
2014,1,8.1,2.1,6.0,95.4,65.4,waddington,53.175,0.522
2014,2,9.1,2.7,3.0,32.0,88.7,waddington,53.175,0.522
2014,3,12.1,3.3,2.0,27.2,146.3,waddington,53.175,0.522
2014,4,14.3,6.4,0.0,23.4,127.9,waddington,53.175,0.522
2014,5,16.6,8.6,0.0,118.2,157.5,waddington,53.175,0.522
2014,6,19.4,11.4,0.0,33.8,162.7,waddington,53.175,0.522
2014,7,23.4,13.5,0.0,18.6,219.3,waddington,53.175,0.522
2014,8,20.0,11.5,0.0,61.6,171.9,waddington,53.175,0.522
2014,9,19.2,11.0,0.0,9.6,99.0,waddington,53.175,0.522
2014,10,15.3,9.4,0.0,88.8,79.2,waddington,53.175,0.522
2014,11,10.9,5.4,1.0,66.0,52.6,waddington,53.175,0.522
2014,12,7.7,2.4,9.0,49.8,80.8,waddington,53.175,0.522
2015,1,7.2,1.4,12.0,23.1,84.2,waddington,53.175,0.522
2015,2,6.9,1.1,7.0,23.5,95.1,waddington,53.175,0.522
2015,3,10.2,2.6,4.0,24.0,136.6,waddington,53.175,0.522
2015,4,14.1,4.7,0.0,14.2,216.2,waddington,53.175,0.522
2015,5,15.1,7.1,0.0,63.0,169.0,waddington,53.175,0.522
2015,6,19.1,9.7,0.0,35.0,209.0,waddington,53.175,0.522
2015,7,21.2,12.1,0.0,49.2,171.7,waddington,53.175,0.522
2015,8,21.3,12.6,0.0,79.2,154.0,waddington,53.175,0.522
2015,9,17.2,8.9,0.0,54.2,162.8,waddington,53.175,0.522
2015,10,14.3,7.9,0.0,48.2,89.4,waddington,53.175,0.522
2015,11,12.2,6.0,1.0,56.8,47.4,waddington,53.175,0.522
2015,12,12.2,6.2,0.0,60.8,41.9,waddington,53.175,0.522
2016,1,7.9,2.1,8.0,59.6,47.2,waddington,53.175,0.522
2016,2,8.2,1.7,9.0,44.8,110.2,waddington,53.175,0.522
2016,3,9.3,2.2,3.0,68.8,118.8,waddington,53.175,0.522
2016,4,11.8,3.4,1.0,51.6,158.6,waddington,53.175,0.522
2016,5,16.6,7.8,0.0,40.8,190.8,waddington,53.175,0.522
2016,6,18.7,11.2,0.0,120.0,106.8,waddington,53.175,0.522
2016,7,21.7,12.9,0.0,43.8,170.3,waddington,53.175,0.522
2016,8,22.0,13.3,0.0,46.0,208.3,waddington,53.175,0.522
2016,9,20.1,12.4,0.0,42.0,130.3,waddington,53.175,0.522
2016,10,14.2,7.8,0.0,49.8,104.1,waddington,53.175,0.522
2016,11,8.6,3.2,4.0,66.0,92.9,waddington,53.175,0.522
2016,12,8.6,2.6,5.0,19.4,55.7,waddington,53.175,0.522
2017,1,6.1,1.0,13.0,42.6,53.6,waddington,53.175,0.522
2017,2,8.5,3.3,3.0,41.6,52.8,waddington,53.175,0.522
2017,3,12.3,4.9,0.0,47.8,132.3,waddington,53.175,0.522
2017,4,13.5,4.8,1.0,21.2,156.5,waddington,53.175,0.522
2017,5,17.7,8.9,0.0,50.2,186.4,waddington,53.175,0.522
2017,6,20.6,12.8,0.0,80.0,157.8,waddington,53.175,0.522
2017,7,21.3,12.7,0.0,62.8,168.9,waddington,53.175,0.522
2017,8,20.4,12.1,0.0,53.8,179.1,waddington,53.175,0.522
2017,9,17.6,10.2,0.0,78.4,107.4,waddington,53.175,0.522
2017,10,15.5,9.6,0.0,12.8,79.7,waddington,53.175,0.522
2017,11,9.6,4.2,2.0,33.4,80.8,waddington,53.175,0.522
2017,12,7.2,2.0,9.0,58.8,71.6,waddington,53.175,0.522
2018,1,7.7,2.5,2.0,54.9,57.1,waddington,53.175,0.522
2018,2,5.3,0.4,18.0,34.6,81.1,waddington,53.175,0.522
2018,3,8.0,1.6,10.0,74.3,77.6,waddington,53.175,0.522
2018,4,13.3,6.2,0.0,79.8,98.5,waddington,53.175,0.522
2018,5,18.5,8.2,0.0,61.0,255.8,waddington,53.175,0.522
2018,6,20.8,11.3,0.0,34.0,216.3,waddington,53.175,0.522
2018,7,25.4,14.1,0.0,24.6,254.3,waddington,53.175,0.522
2018,8,22.3,13.5,0.0,53.0,179.4,waddington,53.175,0.522
